,text,tokenized_text,POS_text,lemmatized_text
551,"Liverpool wouldn’t be as good without Salah’s individual brilliance.

City wouldn’t be as good without KDBs individual brilliance. 

Barca wouldn’t have been as good without Messi’s individual brilliance. 

Good teams rely on individual brilliance. Otherwise why buy good players?","['Liverpool', 'wouldn', '', 't', 'be', 'as', 'good', 'without', 'Salah', '', 's', 'individual', 'brilliance', '', 'City', 'wouldn', '', 't', 'be', 'as', 'good', 'without', 'KDBs', 'individual', 'brilliance', '', 'Barca', 'wouldn', '', 't', 'have', 'been', 'as', 'good', 'without', 'Messi', '', 's', 'individual', 'brilliance', '', 'Good', 'teams', 'rely', 'on', 'individual', 'brilliance', '', 'Otherwise', 'why', 'buy', 'good', 'players', '']","[('Liverpool', 'n'), ('wouldn', 'n'), ('', 'n'), ('t', 'r'), ('be', 'v'), ('as', 'r'), ('good', 'a'), ('Salah', 'n'), ('', 'n'), ('s', 'v'), ('individual', 'a'), ('brilliance', 'n'), ('', 'n'), ('City', 'n'), ('wouldn', 'n'), ('', 'n'), ('t', 'r'), ('be', 'v'), ('as', 'r'), ('good', 'a'), ('KDBs', 'n'), ('individual', 'a'), ('brilliance', 'n'), ('', 'n'), ('Barca', 'n'), ('wouldn', 'v'), ('', 'n'), ('t', 'n'), ('have', 'v'), ('been', 'v'), ('good', 'a'), ('Messi', 'n'), ('', 'n'), ('s', 'v'), ('individual', 'a'), ('brilliance', 'n'), ('', 'v'), ('Good', 'a'), ('teams', 'n'), ('rely', 'v'), ('individual', 'a'), ('brilliance', 'n'), ('', 'n'), ('Otherwise', 'n'), ('buy', 'v'), ('good', 'a'), ('players', 'n'), ('', 'v')]","['Liverpool', 'wouldn', 't', 'be', 'as', 'good', 'Salah', 's', 'individual', 'brilliance', 'City', 'wouldn', 't', 'be', 'as', 'good', 'KDBs', 'individual', 'brilliance', 'Barca', 'wouldn', 't', 'have', 'be', 'good', 'Messi', 's', 'individual', 'brilliance', 'Good', 'team', 'rely', 'individual', 'brilliance', 'Otherwise', 'buy', 'good', 'player']"
552,@_kobbyfelix @talkSPORT Coming from you I ain’t surprised. Ask Messi to score a goal in the league and we’ll argue. Jon,"['kobbyfelix', 'talkSPORT', 'Coming', 'from', 'you', 'I', 'ain', '', 't', 'surprised', '', 'Ask', 'Messi', 'to', 'score', 'a', 'goal', 'in', 'the', 'league', 'and', 'we', '', 'll', 'argue', '', 'Jon']","[('kobbyfelix', 'n'), ('talkSPORT', 'n'), ('Coming', 'v'), ('ain', 'v'), ('', 'a'), ('t', 'n'), ('surprised', 'v'), ('', 'n'), ('Ask', 'n'), ('Messi', 'n'), ('score', 'v'), ('goal', 'n'), ('league', 'n'), ('', 'v'), ('ll', 'a'), ('argue', 'n'), ('', 'n'), ('Jon', 'n')]","['kobbyfelix', 'talkSPORT', 'Coming', 'ain', 't', 'surprise', 'Ask', 'Messi', 'score', 'goal', 'league', 'll', 'argue', 'Jon']"
553,@KattarReborn Nah Messi laputa had to be real cause it is clearly seen but I don't believe Messi pique,"['KattarReborn', 'Nah', 'Messi', 'laputa', 'had', 'to', 'be', 'real', 'cause', 'it', 'is', 'clearly', 'seen', 'but', 'I', 'dont', 'believe', 'Messi', 'pique']","[('KattarReborn', 'n'), ('Nah', 'n'), ('Messi', 'n'), ('laputa', 'n'), ('had', 'v'), ('be', 'v'), ('real', 'a'), ('cause', 'n'), ('is', 'v'), ('clearly', 'r'), ('seen', 'v'), ('dont', 'v'), ('believe', 'v'), ('Messi', 'n'), ('pique', 'n')]","['KattarReborn', 'Nah', 'Messi', 'laputa', 'have', 'be', 'real', 'cause', 'be', 'clearly', 'see', 'dont', 'believe', 'Messi', 'pique']"
554,@Ciiistiano @433 +180 more games than Messi👍,"['Ciiistiano', '433', '', '180', 'more', 'games', 'than', 'Messi', '']","[('Ciiistiano', 'n'), ('', 'v'), ('more', 'a'), ('games', 'n'), ('Messi', 'n'), ('', 'n')]","['Ciiistiano', 'more', 'game', 'Messi']"
555,@HariFCMessi That we know but there's also a little self interest inside all Messi fans who want him to win. Banter and bragging rights,"['HariFCMessi', 'That', 'we', 'know', 'but', 'theres', 'also', 'a', 'little', 'self', 'interest', 'inside', 'all', 'Messi', 'fans', 'who', 'want', 'him', 'to', 'win', '', 'Banter', 'and', 'bragging', 'rights']","[('HariFCMessi', 'n'), ('know', 'v'), ('theres', 'n'), ('also', 'r'), ('little', 'a'), ('self', 'a'), ('interest', 'n'), ('Messi', 'n'), ('fans', 'n'), ('want', 'v'), ('win', 'v'), ('', 'n'), ('Banter', 'n'), ('bragging', 'v'), ('rights', 'n')]","['HariFCMessi', 'know', 'there', 'also', 'little', 'self', 'interest', 'Messi', 'fan', 'want', 'win', 'Banter', 'brag', 'right']"
556,@WiseCuler @HariFCMessi @BayernLM10 Messi deserves it  too,"['WiseCuler', 'HariFCMessi', 'BayernLM10', 'Messi', 'deserves', 'it', 'too']","[('WiseCuler', 'n'), ('HariFCMessi', 'n'), ('BayernLM10', 'n'), ('Messi', 'n'), ('deserves', 'v'), ('too', 'r')]","['WiseCuler', 'HariFCMessi', 'BayernLM10', 'Messi', 'deserve', 'too']"
557,Messi on the bed https://t.co/SUU6K9sieW,"['Messi', 'on', 'the', 'bed', '']","[('Messi', 'n'), ('bed', 'n'), ('', 'n')]","['Messi', 'bed']"
558,@SelecaoTalk PSG should either go for 343 or (352 with Neymar and Mbappe infront and Messi with Freerole and 2 wing backs with strong pace.),"['SelecaoTalk', 'PSG', 'should', 'either', 'go', 'for', '343', 'or', '', '352', 'with', 'Neymar', 'and', 'Mbappe', 'infront', 'and', 'Messi', 'with', 'Freerole', 'and', '2', 'wing', 'backs', 'with', 'strong', 'pace', '', '']","[('SelecaoTalk', 'n'), ('PSG', 'n'), ('either', 'r'), ('go', 'v'), ('', 'v'), ('Neymar', 'n'), ('Mbappe', 'n'), ('infront', 'n'), ('Messi', 'n'), ('Freerole', 'n'), ('wing', 'v'), ('backs', 'n'), ('strong', 'a'), ('pace', 'n'), ('', 'n'), ('', 'n')]","['SelecaoTalk', 'PSG', 'either', 'go', 'Neymar', 'Mbappe', 'infront', 'Messi', 'Freerole', 'wing', 'back', 'strong', 'pace']"
559,@MessiIizer as Messi FC we really do need number 7,"['MessiIizer', 'as', 'Messi', 'FC', 'we', 'really', 'do', 'need', 'number', '7']","[('MessiIizer', 'n'), ('Messi', 'n'), ('FC', 'n'), ('really', 'r'), ('do', 'v'), ('need', 'v'), ('number', 'n')]","['MessiIizer', 'Messi', 'FC', 'really', 'do', 'need', 'number']"
560,@messi_ greatest player of all time ed Living under a rock? Where is Jorginho? https://t.co/vjCclkakuy,"['messi', 'greatest', 'player', 'of', 'all', 'time', 'ed', 'Living', 'under', 'a', 'rock', '', 'Where', 'is', 'Jorginho', '', '']","[('messi', 'n'), ('greatest', 'a'), ('player', 'n'), ('time', 'n'), ('ed', 'v'), ('Living', 'v'), ('rock', 'n'), ('', 'n'), ('Where', 'n'), ('is', 'v'), ('Jorginho', 'n'), ('', 'n'), ('', 'n')]","['messi', 'great', 'player', 'time', 'ed', 'Living', 'rock', 'Where', 'be', 'Jorginho']"
561,@MessiIizer I think it’s time to stop now…lewandowski will win it and when he does can the slandering end and appreciate other players…I’m just happy that Messi won the copa this year,"['MessiIizer', 'I', 'think', 'it', '', 's', 'time', 'to', 'stop', 'now', '', 'lewandowski', 'will', 'win', 'it', 'and', 'when', 'he', 'does', 'can', 'the', 'slandering', 'end', 'and', 'appreciate', 'other', 'players', '', 'I', '', 'm', 'just', 'happy', 'that', 'Messi', 'won', 'the', 'copa', 'this', 'year']","[('MessiIizer', 'n'), ('think', 'v'), ('', 'v'), ('s', 'a'), ('time', 'n'), ('stop', 'v'), ('now', 'r'), ('', 'n'), ('lewandowski', 'n'), ('win', 'v'), ('does', 'v'), ('slandering', 'a'), ('end', 'n'), ('appreciate', 'v'), ('other', 'a'), ('players', 'n'), ('', 'v'), ('', 'v'), ('m', 'r'), ('just', 'r'), ('happy', 'a'), ('Messi', 'n'), ('won', 'v'), ('copa', 'n'), ('year', 'n')]","['MessiIizer', 'think', 's', 'time', 'stop', 'now', 'lewandowski', 'win', 'do', 'slandering', 'end', 'appreciate', 'other', 'player', 'm', 'just', 'happy', 'Messi', 'win', 'copa', 'year']"
562,@SkySportsNews lol I told everyone I won’t believe Messi is this best player of all time until he tries playing in different countries.,"['SkySportsNews', 'lol', 'I', 'told', 'everyone', 'I', 'won', '', 't', 'believe', 'Messi', 'is', 'this', 'best', 'player', 'of', 'all', 'time', 'until', 'he', 'tries', 'playing', 'in', 'different', 'countries', '']","[('SkySportsNews', 'n'), ('lol', 'n'), ('told', 'v'), ('everyone', 'n'), ('won', 'v'), ('', 'n'), ('t', 'n'), ('believe', 'v'), ('Messi', 'n'), ('is', 'v'), ('best', 'a'), ('player', 'n'), ('time', 'n'), ('tries', 'v'), ('playing', 'v'), ('different', 'a'), ('countries', 'n'), ('', 'v')]","['SkySportsNews', 'lol', 'tell', 'everyone', 'win', 't', 'believe', 'Messi', 'be', 'best', 'player', 'time', 'try', 'play', 'different', 'country']"
563,"@GalacticosRtg Can relate. When I lived in Slovakia for a few months we only had our shitty village internet 1mbps max.  

Ended up buying a UK SIM card posted to me coz all slovak SIMs were scams and ran a 3mbps hotspot for a month. Still had 200+ ping, but got me a red messi in Silver 1. https://t.co/NSfGQwGEmN","['GalacticosRtg', 'Can', 'relate', '', 'When', 'I', 'lived', 'in', 'Slovakia', 'for', 'a', 'few', 'months', 'we', 'only', 'had', 'our', 'shitty', 'village', 'internet', '1mbps', 'max', '', 'Ended', 'up', 'buying', 'a', 'UK', 'SIM', 'card', 'posted', 'to', 'me', 'coz', 'all', 'slovak', 'SIMs', 'were', 'scams', 'and', 'ran', 'a', '3mbps', 'hotspot', 'for', 'a', 'month', '', 'Still', 'had', '200', '', 'ping', '', 'but', 'got', 'me', 'a', 'red', 'messi', 'in', 'Silver', '1', '', '']","[('GalacticosRtg', 'n'), ('relate', 'v'), ('', 'n'), ('lived', 'v'), ('Slovakia', 'n'), ('few', 'a'), ('months', 'n'), ('only', 'r'), ('had', 'v'), ('shitty', 'a'), ('village', 'n'), ('internet', 'n'), ('max', 'n'), ('', 'n'), ('Ended', 'v'), ('up', 'r'), ('buying', 'v'), ('UK', 'n'), ('SIM', 'n'), ('card', 'r'), ('posted', 'v'), ('coz', 'v'), ('slovak', 'n'), ('SIMs', 'n'), ('were', 'v'), ('scams', 'n'), ('ran', 'v'), ('hotspot', 'n'), ('month', 'n'), ('', 'n'), ('Still', 'r'), ('had', 'v'), ('', 'a'), ('ping', 'v'), ('', 'n'), ('got', 'v'), ('red', 'a'), ('messi', 'n'), ('Silver', 'n'), ('', 'n'), ('', 'n')]","['GalacticosRtg', 'relate', 'live', 'Slovakia', 'few', 'month', 'only', 'have', 'shitty', 'village', 'internet', 'max', 'Ended', 'up', 'buy', 'UK', 'SIM', 'card', 'post', 'coz', 'slovak', 'SIMs', 'be', 'scam', 'run', 'hotspot', 'month', 'Still', 'have', 'ping', 'get', 'red', 'messi', 'Silver']"
564,"@gasipo_opinions Can you please debunk that stupid ""individual intl. awards"" image on Messi and Ronaldo going on about where there's things like ""2016 Olympics top assister Messi"" when he didn't even play them lol

I didn't download the image :(","['gasipoopinions', 'Can', 'you', 'please', 'debunk', 'that', 'stupid', '', 'individual', 'intl', '', 'awards', '', 'image', 'on', 'Messi', 'and', 'Ronaldo', 'going', 'on', 'about', 'where', 'theres', 'things', 'like', '', '2016', 'Olympics', 'top', 'assister', 'Messi', '', 'when', 'he', 'didnt', 'even', 'play', 'them', 'lol', 'I', 'didnt', 'download', 'the', 'image', '']","[('gasipoopinions', 'n'), ('please', 'v'), ('debunk', 'v'), ('stupid', 'a'), ('', 'n'), ('individual', 'a'), ('intl', 'n'), ('', 'n'), ('awards', 'n'), ('', 'v'), ('image', 'n'), ('Messi', 'n'), ('Ronaldo', 'n'), ('going', 'v'), ('theres', 'n'), ('things', 'n'), ('', 'n'), ('Olympics', 'n'), ('top', 'a'), ('assister', 'n'), ('Messi', 'n'), ('', 'n'), ('didnt', 'v'), ('even', 'r'), ('play', 'v'), ('lol', 'a'), ('didnt', 'v'), ('download', 'v'), ('image', 'n'), ('', 'n')]","['gasipoopinions', 'please', 'debunk', 'stupid', 'individual', 'intl', 'award', 'image', 'Messi', 'Ronaldo', 'go', 'there', 'thing', 'Olympics', 'top', 'assister', 'Messi', 'didnt', 'even', 'play', 'lol', 'didnt', 'download', 'image']"
565,@thfcholly Messi is finished,"['thfcholly', 'Messi', 'is', 'finished']","[('thfcholly', 'r'), ('Messi', 'n'), ('is', 'v'), ('finished', 'v')]","['thfcholly', 'Messi', 'be', 'finish']"
566,@messi_ greatest player of all time ed U don't even know what's a ballon d'or dream team I am crying https://t.co/SpkgUdNhy7,"['messi', 'greatest', 'player', 'of', 'all', 'time', 'ed', 'U', 'dont', 'even', 'know', 'whats', 'a', 'ballon', 'dor', 'dream', 'team', 'I', 'am', 'crying', '']","[('messi', 'n'), ('greatest', 'a'), ('player', 'n'), ('time', 'n'), ('ed', 'a'), ('U', 'n'), ('dont', 'n'), ('even', 'r'), ('know', 'v'), ('whats', 'v'), ('ballon', 'n'), ('dor', 'n'), ('dream', 'n'), ('team', 'n'), ('am', 'v'), ('crying', 'v'), ('', 'n')]","['messi', 'great', 'player', 'time', 'ed', 'U', 'dont', 'even', 'know', 'whats', 'ballon', 'dor', 'dream', 'team', 'be', 'cry']"
567,"@SprtngNostalgia Tremendous criteria! 

Oliver Kahn 90s 
Makelele 00s 
Ruud Gullit 80s 
Messi 10s 
Haaland - Future 

1-2-1 Diamond! 

We’re running a competition on our page as well, please check it out!","['SprtngNostalgia', 'Tremendous', 'criteria', '', 'Oliver', 'Kahn', '90s', 'Makelele', '00s', 'Ruud', 'Gullit', '80s', 'Messi', '10s', 'Haaland', '', 'Future', '12', '1', 'Diamond', '', 'We', '', 're', 'running', 'a', 'competition', 'on', 'our', 'page', 'as', 'well', '', 'please', 'check', 'it', 'out', '']","[('SprtngNostalgia', 'n'), ('Tremendous', 'n'), ('criteria', 'n'), ('', 'v'), ('Oliver', 'n'), ('Kahn', 'n'), ('Makelele', 'n'), ('Ruud', 'n'), ('Gullit', 'n'), ('Messi', 'n'), ('Haaland', 'n'), ('', 'n'), ('Future', 'n'), ('Diamond', 'n'), ('', 'n'), ('', 'v'), ('re', 'a'), ('running', 'v'), ('competition', 'n'), ('page', 'n'), ('as', 'r'), ('well', 'r'), ('', 'a'), ('please', 'n'), ('check', 'v'), ('out', 'r'), ('', 'n')]","['SprtngNostalgia', 'Tremendous', 'criterion', 'Oliver', 'Kahn', 'Makelele', 'Ruud', 'Gullit', 'Messi', 'Haaland', 'Future', 'Diamond', 're', 'run', 'competition', 'page', 'as', 'well', 'please', 'check', 'out']"
568,"@TH14Prop @Hamza__KB9 @MadridXtra @diarioas So Henry is better because Benzema shared the decade with the freaks - Cristiano and Messi?

Looks like your logic comes from your ass. Why not eat your own logic instead of dropping here on Twitter?","['TH14Prop', 'HamzaKB9', 'MadridXtra', 'diarioas', 'So', 'Henry', 'is', 'better', 'because', 'Benzema', 'shared', 'the', 'decade', 'with', 'the', 'freaks', '', 'Cristiano', 'and', 'Messi', '', 'Looks', 'like', 'your', 'logic', 'comes', 'from', 'your', 'ass', '', 'Why', 'not', 'eat', 'your', 'own', 'logic', 'instead', 'of', 'dropping', 'here', 'on', 'Twitter', '']","[('TH14Prop', 'n'), ('HamzaKB9', 'n'), ('MadridXtra', 'n'), ('diarioas', 'v'), ('So', 'n'), ('Henry', 'n'), ('is', 'v'), ('better', 'r'), ('Benzema', 'n'), ('shared', 'v'), ('decade', 'n'), ('freaks', 'n'), ('', 'v'), ('Cristiano', 'n'), ('Messi', 'n'), ('', 'n'), ('Looks', 'n'), ('logic', 'n'), ('comes', 'v'), ('ass', 'n'), ('', 'n'), ('not', 'r'), ('eat', 'v'), ('own', 'a'), ('logic', 'a'), ('instead', 'r'), ('dropping', 'v'), ('here', 'r'), ('Twitter', 'n'), ('', 'n')]","['TH14Prop', 'HamzaKB9', 'MadridXtra', 'diarioas', 'So', 'Henry', 'be', 'well', 'Benzema', 'share', 'decade', 'freak', 'Cristiano', 'Messi', 'Looks', 'logic', 'come', 'as', 'not', 'eat', 'own', 'logic', 'instead', 'drop', 'here', 'Twitter']"
569,"It is very sad to see the Camp Nou so empty. But, honestly, no matter how bad the team is, I think what is most noticeable is that Messi is no longer there. If the Argentine continued, even if the team was bad, there would be more people. Messi FC has left the Camp Nou.

#Barca https://t.co/Yvgre5uB7r","['It', 'is', 'very', 'sad', 'to', 'see', 'the', 'Camp', 'Nou', 'so', 'empty', '', 'But', '', 'honestly', '', 'no', 'matter', 'how', 'bad', 'the', 'team', 'is', '', 'I', 'think', 'what', 'is', 'most', 'noticeable', 'is', 'that', 'Messi', 'is', 'no', 'longer', 'there', '', 'If', 'the', 'Argentine', 'continued', '', 'even', 'if', 'the', 'team', 'was', 'bad', '', 'there', 'would', 'be', 'more', 'people', '', 'Messi', 'FC', 'has', 'left', 'the', 'Camp', 'Nou', '', 'Barca', '']","[('is', 'v'), ('very', 'r'), ('sad', 'a'), ('see', 'v'), ('Camp', 'n'), ('Nou', 'n'), ('empty', 'a'), ('', 'n'), ('', 'n'), ('honestly', 'r'), ('', 'v'), ('matter', 'n'), ('bad', 'a'), ('team', 'n'), ('is', 'v'), ('', 'a'), ('think', 'v'), ('is', 'v'), ('most', 'r'), ('noticeable', 'a'), ('is', 'v'), ('Messi', 'n'), ('is', 'v'), ('no', 'r'), ('longer', 'r'), ('there', 'r'), ('', 'v'), ('Argentine', 'n'), ('continued', 'v'), ('', 'n'), ('even', 'r'), ('team', 'n'), ('was', 'v'), ('bad', 'a'), ('', 'n'), ('be', 'v'), ('more', 'a'), ('people', 'n'), ('', 'v'), ('Messi', 'n'), ('FC', 'n'), ('has', 'v'), ('left', 'v'), ('Camp', 'n'), ('Nou', 'n'), ('', 'n'), ('Barca', 'n'), ('', 'n')]","['be', 'very', 'sad', 'see', 'Camp', 'Nou', 'empty', 'honestly', 'matter', 'bad', 'team', 'be', 'think', 'be', 'most', 'noticeable', 'be', 'Messi', 'be', 'no', 'longer', 'there', 'Argentine', 'continue', 'even', 'team', 'be', 'bad', 'be', 'more', 'people', 'Messi', 'FC', 'have', 'leave', 'Camp', 'Nou', 'Barca']"
570,@MohitRohitian Unfollowing for Slandering Messi,"['MohitRohitian', 'Unfollowing', 'for', 'Slandering', 'Messi']","[('MohitRohitian', 'a'), ('Unfollowing', 'n'), ('Slandering', 'n'), ('Messi', 'n')]","['MohitRohitian', 'Unfollowing', 'Slandering', 'Messi']"
571,"@KattarReborn pique is a club legend and knows everything inside the club, he knows the real reason why messi left","['KattarReborn', 'pique', 'is', 'a', 'club', 'legend', 'and', 'knows', 'everything', 'inside', 'the', 'club', '', 'he', 'knows', 'the', 'real', 'reason', 'why', 'messi', 'left']","[('KattarReborn', 'n'), ('pique', 'n'), ('is', 'v'), ('club', 'a'), ('legend', 'n'), ('knows', 'v'), ('everything', 'n'), ('club', 'n'), ('', 'n'), ('knows', 'v'), ('real', 'a'), ('reason', 'n'), ('messi', 'n'), ('left', 'v')]","['KattarReborn', 'pique', 'be', 'club', 'legend', 'know', 'everything', 'club', 'know', 'real', 'reason', 'messi', 'leave']"
572,@sid_lambert @DanThomasESPN almost as good as Messi against USA #CopaAmerica,"['sidlambert', 'DanThomasESPN', 'almost', 'as', 'good', 'as', 'Messi', 'against', 'USA', 'CopaAmerica']","[('sidlambert', 'n'), ('DanThomasESPN', 'n'), ('almost', 'r'), ('as', 'r'), ('good', 'a'), ('Messi', 'n'), ('USA', 'n'), ('CopaAmerica', 'n')]","['sidlambert', 'DanThomasESPN', 'almost', 'as', 'good', 'Messi', 'USA', 'CopaAmerica']"
573,@HeavyD247 @ESPNFC Messi could never make it in the EPL. Only a true  greatest player of all time  could.,"['HeavyD247', 'ESPNFC', 'Messi', 'could', 'never', 'make', 'it', 'in', 'the', 'EPL', '', 'Only', 'a', 'true', 'greatest', 'player', 'of', 'all', 'time', 'could', '']","[('HeavyD247', 'n'), ('ESPNFC', 'n'), ('Messi', 'n'), ('never', 'r'), ('make', 'v'), ('EPL', 'n'), ('', 'n'), ('Only', 'r'), ('true', 'a'), ('greatest', 'a'), ('player', 'n'), ('time', 'n'), ('', 'v')]","['HeavyD247', 'ESPNFC', 'Messi', 'never', 'make', 'EPL', 'Only', 'true', 'great', 'player', 'time']"
574,@Camtweets93 @fornalszn @dyllanburrows1 @VintageLanzini @AinsleyEra @GreaseSZNN @TacticalReds_ @FootballlForAll @TheAthletic It ain’t messi vs ronaldo smh,"['Camtweets93', 'fornalszn', 'dyllanburrows1', 'VintageLanzini', 'AinsleyEra', 'GreaseSZNN', 'TacticalReds', 'FootballlForAll', 'TheAthletic', 'It', 'ain', '', 't', 'messi', 'vs', 'ronaldo', 'smh']","[('Camtweets93', 'n'), ('fornalszn', 'n'), ('dyllanburrows1', 'n'), ('VintageLanzini', 'n'), ('AinsleyEra', 'n'), ('GreaseSZNN', 'n'), ('TacticalReds', 'n'), ('FootballlForAll', 'n'), ('TheAthletic', 'n'), ('ain', 'v'), ('', 'a'), ('t', 'n'), ('messi', 'n'), ('vs', 'n'), ('ronaldo', 'n'), ('smh', 'n')]","['Camtweets93', 'fornalszn', 'dyllanburrows1', 'VintageLanzini', 'AinsleyEra', 'GreaseSZNN', 'TacticalReds', 'FootballlForAll', 'TheAthletic', 'ain', 't', 'messi', 'v', 'ronaldo', 'smh']"
575,@goal @FCBarcelona @TeamMessi Tagging team Messi 😭 PR spin op,"['goal', 'FCBarcelona', 'TeamMessi', 'Tagging', 'team', 'Messi', '', 'PR', 'spin', 'op']","[('goal', 'n'), ('FCBarcelona', 'n'), ('TeamMessi', 'n'), ('Tagging', 'n'), ('team', 'n'), ('Messi', 'n'), ('', 'n'), ('PR', 'n'), ('spin', 'n'), ('op', 'n')]","['goal', 'FCBarcelona', 'TeamMessi', 'Tagging', 'team', 'Messi', 'PR', 'spin', 'op']"
576,"@liverpoolgod9 @XDVXYC10 @expert_messi @CrewsMat10 Aren't you tired of the lies ffs

Rio Ferdinand and Gary Neville even said at Penchester United they had to make adjust for ronaldo to score more goals","['liverpoolgod9', 'XDVXYC10', 'expertmessi', 'CrewsMat10', 'Arent', 'you', 'tired', 'of', 'the', 'lies', 'ffs', 'Rio', 'Ferdinand', 'and', 'Gary', 'Neville', 'even', 'said', 'at', 'Penchester', 'United', 'they', 'had', 'to', 'make', 'adjust', 'for', 'ronaldo', 'to', 'score', 'more', 'goals']","[('liverpoolgod9', 'n'), ('XDVXYC10', 'n'), ('expertmessi', 'v'), ('CrewsMat10', 'n'), ('Arent', 'n'), ('tired', 'v'), ('lies', 'n'), ('ffs', 'v'), ('Rio', 'n'), ('Ferdinand', 'n'), ('Gary', 'n'), ('Neville', 'n'), ('even', 'r'), ('said', 'v'), ('Penchester', 'n'), ('United', 'n'), ('had', 'v'), ('make', 'v'), ('adjust', 'n'), ('ronaldo', 'n'), ('score', 'v'), ('more', 'a'), ('goals', 'n')]","['liverpoolgod9', 'XDVXYC10', 'expertmessi', 'CrewsMat10', 'Arent', 'tire', 'lie', 'ffs', 'Rio', 'Ferdinand', 'Gary', 'Neville', 'even', 'say', 'Penchester', 'United', 'have', 'make', 'adjust', 'ronaldo', 'score', 'more', 'goal']"
577,"@Sharym7iiiiii @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @KieranCFC88 @MessiIizer Naaaaaa
It's @manutd and #Messi forever","['Sharym7iiiiii', 'edsonsa79718631', 'easyWsOnly', 'Youssef51307395', 'mateopasagali', 'FCBDynamite', 'TotalMaestro', 'KieranCFC88', 'MessiIizer', 'Naaaaaa', 'Its', 'manutd', 'and', 'Messi', 'forever']","[('Sharym7iiiiii', 'n'), ('edsonsa79718631', 'v'), ('easyWsOnly', 'r'), ('Youssef51307395', 'n'), ('mateopasagali', 'n'), ('FCBDynamite', 'n'), ('TotalMaestro', 'n'), ('KieranCFC88', 'n'), ('MessiIizer', 'n'), ('Naaaaaa', 'n'), ('manutd', 'n'), ('Messi', 'n'), ('forever', 'r')]","['Sharym7iiiiii', 'edsonsa79718631', 'easyWsOnly', 'Youssef51307395', 'mateopasagali', 'FCBDynamite', 'TotalMaestro', 'KieranCFC88', 'MessiIizer', 'Naaaaaa', 'manutd', 'Messi', 'forever']"
578,I can say I would have watched Messi and Ronaldo live in my life time! :D,"['I', 'can', 'say', 'I', 'would', 'have', 'watched', 'Messi', 'and', 'Ronaldo', 'live', 'in', 'my', 'life', 'time', '', 'D']","[('say', 'v'), ('have', 'v'), ('watched', 'v'), ('Messi', 'n'), ('Ronaldo', 'n'), ('live', 'v'), ('life', 'n'), ('time', 'n'), ('', 'n'), ('D', 'n')]","['say', 'have', 'watch', 'Messi', 'Ronaldo', 'live', 'life', 'time', 'D']"
