,text,created_at,id,author_id
49,"@CrewsMat10 Messi: The champions league will be back at Camp Nou

Champions never goes back to Camp Nou

Messi leaves Barcelona, goes to PSG

Also Messi: I came to Paris to win the Champions league",2021-11-01T15:10:56.000Z,1455190629055664147,1433156739428388865
50,"@TheMessiah6821 Just in: Messi is linked to a barcelona return. Fabrizio just tweeted, wait… we are getting messi back in January, dont say goodbye",2021-11-01T15:10:39.000Z,1455190556288503814,1404053059118899200
51,"Lionel Messi hits back at Joan Laporta's 'inappropriate' suggestion he should have played for free 👀 
#LaportaOut #messi #messipsg #Barcelona https://t.co/F9LKHxCLkA",2021-11-01T15:10:38.000Z,1455190552866033669,1363933358284181505
52,@Messi_Lover906 @Apkiii_behan_ Done ✅,2021-11-01T15:10:38.000Z,1455190552039800841,1422104222695403523
53,"@speedlapse @DlZZLE_UTD @Leo_Stats @M16Packed @Kappo9s @totalcristiano Exactly, OP is TC and Messi was mentioned by Kappo9s. if a Ronaldo fan (vintage_cr7) mentions Messi it’s alright?",2021-11-01T15:10:36.000Z,1455190545421197314,1257757259062546438
54,@sujoy_pritam I’m ready to discuss. Only thing I hated about him is treatment of koe and messi comments,2021-11-01T15:10:31.000Z,1455190525032558605,1062412122221502464
55,"Argentine football superstar #LionelMessi says he has not given any thought about retiring after next year's World Cup adding he would love to be Barcelona sporting director when he does finally hang up his boots

https://t.co/NUbU0Zm47N https://t.co/YuiYy2EHld",2021-11-01T15:10:31.000Z,1455190521190572036,335891957
56,@Messiopath @shane70707 @k_sibi_12 @PSGhub @sport Mf is trying to discredit balon d or coz he knows ronaldo ain’t winning any in his career now and messi is atleast gonna win 2 more🤣🤣🤣. The real no7 is a month away https://t.co/Vt9JrB7Fv0,2021-11-01T15:10:19.000Z,1455190473526501380,1438106413440528384
57,"Retire? It has not crossed my mind, says Lionel Messi Argentine football superstar Lionel Messi says he has not given any thought about retiring after next year's World Cup adding he would love to be Barcelona sporting dire... #Sports by #TimesofIndia https://t.co/HYnnrrZI6M",2021-11-01T15:10:05.000Z,1455190415397752838,1263898793012916224
58,"@Litro1510 @mvp2011sv @_Futbolero_ I know it was Bartomeu and Rossell's fault and I love Messi as a brother but it's time to heal the club and our finances. Trust in Laporta and in La Masia, our gem",2021-11-01T15:09:53.000Z,1455190365825376259,1441769016217915394
59,@ESPNFC Crazy how he’s arrogant for wanting to leave “PSG and Messi” but now he’s in his “comfort zone.” You’re all sheep. He literally wanted to leave his mf comfort zone but was turned into a diva lmaoooo.,2021-11-01T15:09:53.000Z,1455190363644129285,1365507384961949700
60,@yanekstats @Cristiano @barcagalaxy Yes i know and this is just remarkable considering Ronaldo started his career before Messi.,2021-11-01T15:09:52.000Z,1455190361597530113,1336623652377415681
61,@KiranUTD @Rvisedd @insomniac2jz theres also leaks about messi winning it so😂,2021-11-01T15:09:51.000Z,1455190356056739840,1196149393239486465
62,"@qwertyazertyl2 @Schule7i @goal @FCBarcelona @TeamMessi Messi was deeper after 2013. Difference is Ronnie was less of a forward up to 2005, when he was very young. Messi dropped deep when still an incredible goalscorer. Messi lost out the most",2021-11-01T15:09:47.000Z,1455190340336562177,1369327129893158914
63,"All Messi see when entering Ligue 1 pitches. 

 https://t.co/i1iCsDX02T https://t.co/9fqkxpBSZ7",2021-11-01T15:09:29.000Z,1455190261550702593,1245069271052562432
64,‘Laporta’s words hurt me’ – Lionel Messi slams Barcelona president and insists he was never asked to play for free https://t.co/BsVU6Rdsqk,2021-11-01T15:09:28.000Z,1455190257272606727,1350548039883173890
65,The return of Messi... League 1 eganyeee 🤣🤣🤣🤣🤣 https://t.co/JKxRuYz0PE,2021-11-01T15:09:26.000Z,1455190248930091009,1407975586757234691
66,World ain't ready for Messi the Motivator🔥 https://t.co/IrhmNBZGOq,2021-11-01T15:09:21.000Z,1455190228428201994,1435560059489046528
67,"Biggest difference between him and others. Others are crying for the Ballon d’or, he doesn’t care #Lionel Messi https://t.co/iJaD3U8IJq",2021-11-01T15:09:12.000Z,1455190193770745864,1281654195192508418
68,@PoliticsForAlI Arrest @messi_goated @Trix__11,2021-11-01T15:09:04.000Z,1455190156554616842,1377637860023566338
69,"@imroronoazoro @LbKKjlOPEWZOrmE @BarcaUniversal @tjuanmarti you said Messi doesn't understand the politics, thats a statement not an assumption",2021-11-01T15:09:00.000Z,1455190142814232586,1384581321394171910
70,"Let's show you magic, which one do you like? 🤓

#gogoalshop #football #soccer #soccerjersey #messi #ronaldo https://t.co/sv6kjmvIlI",2021-11-01T15:09:00.000Z,1455190140330987521,865450829964115972
71,@talkfcb_ What do you think of messi words about laporta in his interview.....,2021-11-01T15:08:52.000Z,1455190106701131780,2394790542
72,@SamuelR75523948 @sportbible It saying messi wanna leave to Barca to work as a secretary after he retire lol,2021-11-01T15:08:50.000Z,1455190099600228353,1081974527704350720
73,"@Theorriginal Messi isn’t tackling the ball from other players, he’s not saving shots and Messi isn’t finishing the chances he creates. He’s not doing it all on his own is he then. Yes Barca are struggling without Messi but so are Juventus without Ronaldo so I don’t get your point",2021-11-01T15:08:49.000Z,1455190093812183043,1059844369954598912
74,"@EdwinJacob_11 @Nightmonkey828 @PSGhub @PSG_English It could work If messi could play as a role player but I got this as neymar as a role player more of a 5,1,2,2 with mendes and hakimi playing as wide wing backs similar to  Chelsea https://t.co/9H9uO69pR1",2021-11-01T15:08:40.000Z,1455190059490193408,1291075834896420864
75,@BarcaWorldwide Messi must win it,2021-11-01T15:08:40.000Z,1455190058529660930,1453425444624248838
76,Dribbling Ronaldo &gt;&gt;&gt;&gt;&gt;&gt;&gt; Dribbling Messi.,2021-11-01T15:08:37.000Z,1455190045338521606,387665903
77,"@SelecaoTalk the hypocrisy is the media will make messi stand out for this 

Thomas Tuchel on Neymar Jr https://t.co/y922GpqHMU",2021-11-01T15:08:29.000Z,1455190009548578818,1377585340274331650
78,@sportbible Messi is absolutely finished! Pulisic is here to take away his throne! #Puliback We are coming for that ballond'or,2021-11-01T15:08:28.000Z,1455190005912064006,1365014147331723274
79,Messi will not kiss the PSG shield in his life 😉👌,2021-11-01T15:08:16.000Z,1455189957501411330,526204046
80,@MessiahMSD Messi = GOAT,2021-11-01T15:08:03.000Z,1455189904435023873,4469132332
81,@BlancoAMJ @TotalMessi10i @Schule7i @goal @FCBarcelona @TeamMessi Messi has gold in Olympics and has won the U-21 World's cup then?,2021-11-01T15:08:03.000Z,1455189901528350727,1426970528351285250
82,@idoknowball @SaraFCBi He didn't say this bro. Don’t ruin Messi's reputation pls,2021-11-01T15:07:39.000Z,1455189799686524931,1938194274
83,@RafaelH117 You didn't make any comments about messi and laporta. Are you still in Laporta's side?,2021-11-01T15:07:22.000Z,1455189728920150017,1205280139333865472
84,@SelecaoTalk Neymar or Messi can't replace the work of those.,2021-11-01T15:07:16.000Z,1455189704182321157,1328298107935842305
85,"@Asserting19 @andyyax @RayM166 @UTDMoh_ How can Messi play in his position when poch instructs him otherwise? 
Being out of form is true but it isn't the only factor",2021-11-01T15:07:15.000Z,1455189699149004803,1411700747113172992
86,@RahulNjr Messi fans Don't think that. They r Barca fans tbh,2021-11-01T15:07:13.000Z,1455189693776072711,1342374782822612994
87,@sportbible What have PSG become. Mbappe wants to leave. Ramos might leave after not playing at all. And Messi now wants out. Very puzzling.,2021-11-01T15:07:01.000Z,1455189642844819456,772686784337682432
88,@PSGhub @RMCsport Messi doesn't know his body. He keeps playing through injury.,2021-11-01T15:06:50.000Z,1455189597160361991,260923267
89,gooooool d messi,2021-11-01T15:06:41.000Z,1455189559608688641,1025646904066146305
90,All this does is prove that Messi has better PR because no way in hell can someone who has 0 G/A in the league this season be a favorite without it. https://t.co/w3NHNIFHHH,2021-11-01T15:06:27.000Z,1455189500729204746,3090469774
91,"@Cuaddu1 @mvp2011sv @_Futbolero_ Indeed, but that was the result of a horrible management of the last president. It was not Messi's fault, and the actual president, did not do everything he could",2021-11-01T15:06:25.000Z,1455189492915216394,735273300830494723
92,@goal @FCBarcelona @TeamMessi Im almost certain that ronaldo outscored messi that ucl campaign and won the trophy,2021-11-01T15:06:21.000Z,1455189472639848448,1412130377016254467
93,We’ve got the reverse fixture this Sunday coming up as well so looking to make up for them dropped points. Saul is back aswell #Messi #westayundefeated,2021-11-01T15:06:19.000Z,1455189464565829636,1448589719831465990
94,"@NFT_French Our Messi's T-shirt Barca &gt; PSG.

https://t.co/ChyfPFO0I1

Original and limited series.",2021-11-01T15:06:16.000Z,1455189454285688837,1454385552715886592
95,Why is the UCL trophy bigger than Messi in Pes2020?,2021-11-01T15:06:15.000Z,1455189447939592205,752854958987440128
96,"@RedNBlueVibes @Cule_Cul2_B @Joshua_Ubeku T’es un menteur c’est grave 😂 He is a l’air Henni loves Messi, he said that he is his favorite player 😂😂😂 bro @Cule_Cul2_B what are you saying I’m French also stop 🤥",2021-11-01T15:06:07.000Z,1455189414477500417,1423408491490840578
97,Messi is nothing without possession https://t.co/n81clOlCxz,2021-11-01T15:06:06.000Z,1455189411868516354,1348642943469572096
98,@RudraXCR7 @TKOB_30 @zdev016 @jesusR10US @CrewsMat10 Man said better year than Messi😭😭😭,2021-11-01T15:05:53.000Z,1455189358022123526,1257757259062546438
99,@sujoy_pritam The Pique-Messi thing is new but the division in the dressing ain’t. It’s been Club de Maigos vs the rest (led by Ter Stegen) for a long time,2021-11-01T15:05:50.000Z,1455189346340978690,2477600299
0,According To Reports: Messi Is Willing To Give Up His Pgs. Career To Move To La Liga 2nd Division To Play Against Eibar Again. #Pessi #Pepsi #Midget https://t.co/wDfxPA4pCD,2021-11-01T15:05:47.000Z,1455189333678362636,1256322983410446339
1,"""I was never asked to play for free. I was asked to pay my salary with fifty percent. I did that without any problem. That's how I wanted to help Barcelona.

""The president's words were really not okay. They hurt me,” Lionel Messi said.

https://t.co/FBC0bBsJzp",2021-11-01T15:05:47.000Z,1455189332067762176,1598343985
2,"Some Messi fan's  thinks that MESSI is unhappy at PSG!!😕
I personally don't think soo.... Its just a matter of time..he will be back shining again..he is very happy at Paris 🔴🔵
#PSG https://t.co/ZrgegFq2c6",2021-11-01T15:05:41.000Z,1455189306943815680,1301536781070790656
3,"@tonifcbarca Anyways any soccer accounts I can follow that spread fake news about Messi, Christiano and origi being the goat?",2021-11-01T15:05:29.000Z,1455189256712986627,1454911518655623168
4,"@BabakGolriz Messi subbed off and neymar turned into a beast
Did you even watch the game?",2021-11-01T15:05:24.000Z,1455189235095400453,1000623148658638849
5,"Welcome to Lionel GIFs

We will be posting Messi GIFs and photos daily.

RTs and follows are appreciated 🤝 https://t.co/S4NKrnBYnX",2021-11-01T15:05:23.000Z,1455189231723241482,1444711660409737219
6,@sujoy_pritam That also applies to Messi fanboys…but let’s not go there.,2021-11-01T15:05:17.000Z,1455189205823496203,31997396
7,@cozmo1x @insomniac2jz @KiranUTD messi is just too good.. lm7,2021-11-01T15:05:07.000Z,1455189165872664576,1351830928251875328
8,"@eazyqualtwo Font wouldn’t have been able to convince Messi to stay anyway. Or worse, take the cvc deal.",2021-11-01T15:05:00.000Z,1455189133152985089,2367662333
9,"@_ibrxhim11_ @FabrizioRomano Messi doesn’t suit his style, Hakimi does and he’s been class, Ramos hasn’t even played yet, Donarumma has been class, Gini doesn’t play and Mendes doesn’t start half the games. Clearly you don’t watch PSG. you can see what Poch wants but the players just can’t adapt",2021-11-01T15:04:52.000Z,1455189103314673669,1263636652204982272
10,@fcbyuvi @drKeniAn Messi can't deliver a goal still. Who is dragging and who is carrying a ream is clear. @Yuvi,2021-11-01T15:04:47.000Z,1455189079692222471,1094960341140803584
11,@MessixEra Messi give uh pen ohhh 🤣🤣,2021-11-01T15:04:45.000Z,1455189071622410243,1052771194515218432
12,"@SelecaoTalk Matter of role. I know you rate CAM higher, but some inside forward or a striker can be as impactful. Maybe they can't be as creative, but none of those Messi/Ney can hold the ball as Lewa, KB9, can have the heading of Cristiano, the pace of Mbappe or the finishing of Salah.",2021-11-01T15:04:42.000Z,1455189058867580928,1328298107935842305
13,@HariFCMessi i don’t care he won the copa that’s all i’ve wanted to see and that’s all messi himself cares about,2021-11-01T15:04:35.000Z,1455189029532717065,1453076311522611206
14,Bro why do people hate Leo Messi? 😂😂,2021-11-01T15:04:19.000Z,1455188962658512904,1195403014921752578
15,@Baldretzka @iMiaSanMia @cfbayern @SkySportDE He got more league G/A than Messi this season so they should really pipe down,2021-11-01T15:04:15.000Z,1455188945998913544,1393623535512346631
16,@goal @FCBarcelona @TeamMessi Now all we have to hope is that Ronaldo retires and we can change the UCL to occur every 3 months for Messi to catch up,2021-11-01T15:04:11.000Z,1455188930656096267,791621471923757056
17,"🎙️ Messi: ""Luis Suarez 🇺🇾 is another type of 9, with different characteristics from Mbappé 🇫🇷"" 

“Luis is more of a scorer than before, as a forward center point. Kylian is more about coming to play, being powerful and killing you with spaces"" https://t.co/wSCVoImJsB",2021-11-01T15:04:11.000Z,1455188927472717831,1942223971
18,"@Litro1510 @mvp2011sv @_Futbolero_ Lewandowski's wage 15 milion, Messi's wage 50 milion. 
I know that Messi is 100x better than Lewa but we have to stop giving monster contracts to players, we should follow Bayern model",2021-11-01T15:04:10.000Z,1455188925086146562,1441769016217915394
